image,px,py
00_000670.jpg,228.0670394897461,171.8470687866211
00_000671.jpg,222.63190460205078,172.07678985595703
00_000672.jpg,221.7458610534668,172.31175994873047
00_000673.jpg,223.1576156616211,167.64931678771973
00_000674.jpg,223.1576156616211,167.64931678771973
00_000675.jpg,218.48751831054688,172.18802642822266
00_000676.jpg,218.48751831054688,172.18802642822266
00_000677.jpg,219.59232711791992,172.76272201538086
00_000678.jpg,221.51487731933594,173.18048095703125
00_000679.jpg,221.51487731933594,173.18048095703125
00_000680.jpg,221.0041389465332,173.10841369628906
00_000681.jpg,221.0041389465332,173.10841369628906
00_000682.jpg,219.90713500976562,173.0041389465332
00_000683.jpg,220.60551071166992,172.37359237670898
00_000684.jpg,220.60551071166992,172.37359237670898
00_000685.jpg,217.91341400146484,172.67238998413086
00_000686.jpg,220.2510108947754,172.85208892822266
00_000687.jpg,220.2510108947754,172.85208892822266
00_000688.jpg,220.44237899780273,173.84587860107422
00_000689.jpg,220.44237899780273,173.84587860107422
00_000690.jpg,220.88251495361328,173.3513298034668
00_000691.jpg,221.6482810974121,173.45766067504883
00_000692.jpg,221.6482810974121,173.45766067504883
00_000693.jpg,220.28297424316406,172.67098236083984
00_000694.jpg,220.28297424316406,172.67098236083984
00_000695.jpg,220.9309310913086,172.80132293701172
00_000696.jpg,220.27038192749023,173.05038452148438
00_000697.jpg,219.9673728942871,172.9472198486328
00_000698.jpg,219.9673728942871,172.9472198486328
00_000699.jpg,219.40322494506836,172.58991622924805
00_000700.jpg,219.40322494506836,172.58991622924805
00_000701.jpg,217.9174346923828,171.9131088256836
00_000702.jpg,188.39984321594238,151.88766860961914
00_000703.jpg,188.39984321594238,151.88766860961914
00_000706.jpg,217.58913040161133,172.16412353515625
00_000707.jpg,217.17255020141602,171.8013687133789
00_000708.jpg,217.17255020141602,171.8013687133789
00_000709.jpg,219.31896591186523,171.50632858276367
00_000710.jpg,219.61100387573242,172.56586837768555
00_000711.jpg,219.61100387573242,172.56586837768555
00_000712.jpg,217.19622039794922,171.77622032165527
00_000713.jpg,217.19622039794922,171.77622032165527
00_000714.jpg,217.869140625,171.92188262939453
00_000715.jpg,217.5886573791504,171.96442413330078
00_000716.jpg,217.5886573791504,171.96442413330078
00_000717.jpg,217.31688690185547,171.75429344177246
00_000718.jpg,217.31688690185547,171.75429344177246
00_000719.jpg,217.56715774536133,171.830810546875
00_000721.jpg,217.16595840454102,171.62459564208984
00_000722.jpg,217.16595840454102,171.62459564208984
00_000723.jpg,217.67011642456055,172.0240249633789
00_000724.jpg,217.67011642456055,172.0240249633789
00_000725.jpg,217.84994888305664,172.1318359375
00_000726.jpg,196.60108375549316,160.35416412353516
00_000727.jpg,196.60108375549316,160.35416412353516
01_000740.jpg,220.1635284423828,174.08990859985352
01_000741.jpg,241.76100158691406,153.50047874450684
01_000742.jpg,241.76100158691406,153.50047874450684
01_000743.jpg,221.01415252685547,173.97326278686523
01_000744.jpg,219.16849517822266,173.7777557373047
01_000745.jpg,218.3187026977539,174.4740447998047
01_000746.jpg,218.3187026977539,174.4740447998047
01_000747.jpg,220.96076202392578,174.62062454223633
01_000748.jpg,220.96076202392578,174.62062454223633
01_000749.jpg,217.7806167602539,174.26688766479492
01_000750.jpg,219.6648292541504,174.95111846923828
01_000751.jpg,219.6648292541504,174.95111846923828
01_000752.jpg,220.60789489746094,174.88716888427734
01_000753.jpg,220.60789489746094,174.88716888427734
